,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
680,False,,[],772537,es,The Atlas Dossier,,2.151,,2021-12-31,The Atlas Dossier,False,0.0,0
681,False,,[],772508,es,"Caminante, Caminante",,2.151,,2021-12-31,"Caminante, Caminante",False,0.0,0
682,False,,[],675116,en,Clinica B33,Mexican feature film,2.651,/rFZAlj9mN3CZj52DfgdYsHf9heU.jpg,2021-12-31,Clinica B33,False,0.0,0
683,False,,[27],758724,en,The Cellar,"When Keira Woods' daughter mysteriously vanishes in the cellar of their new house in the country, she soon discovers there is an ancient and powerful entity controlling their home that she will have to face or risk losing her family's souls forever.",1.4,,2021-12-31,The Cellar,False,0.0,0
684,False,,[],772535,es,Smitten,,2.4,,2021-12-31,Smitten,False,0.0,0
685,False,,[],772521,es,Lodo,,2.4,,2021-12-31,Lodo,False,0.0,0
686,False,,[],772515,es,Huesera,,2.4,,2021-12-31,Huesera,False,0.0,0
687,False,,"[35, 80, 18, 9648, 53]",811741,id,Teka-Teki Tika,"A happy family whose lives complement each other. While celebrating his wedding anniversary with his family, a rich businessman was suddenly surprised by the appearance of a mysterious woman who claimed to be his biological child, Tika. Until finally the division in the family was inevitable. Behind all that, there is a big secret about Tika's identity.",2.642,/rp0GTDscf4mqR8mvH5r5XMPwseb.jpg,2021-12-23,Teka-Teki Tika,False,0.0,0
688,False,/a11vIfYhJm1o6A9xoHhXEawTUMk.jpg,[18],656527,mn,Die Adern der Welt,"Amra is growing up in the Mongolian steppe between herds of goats and YouTube videos. His hopes and dreams revolve around someday performing onstage in ""Mongolia's Got Talent"". However, the fight against the exploitation by gold mining companies and the campaign for a viable environment soon challenge the boy's eclectic talents.",1.664,/uWtY5fvJaoUOtOwMrd34E8obRMk.jpg,2020-10-07,Veins of the World,False,7.0,3
689,False,,[18],587628,ru,Портрет незнакомца,"In a nostalgic Moscow of 1976, an unlucky actor meets a charismatic writer, a living classic of Soviet literature, who turns his life into a tragicomic farce with the artistic bohemia, foreign-currency prostitutes, the KGB staff and agents of the CIA.",1.857,/ijetaghVlGqwwBytHELqxZYIapz.jpg,2022-01-01,A Portrait Of A Stranger,False,0.0,0
690,False,,[],772580,es,TeraNova,"When a star falls from the sky, a strange child is left in the aftermath.",2.394,/sOARLgefZswL9lvqC0nKvZgxMvE.jpg,2021-12-31,TeraNova,False,0.0,0
691,False,/kD5YogXHoY2aIwVJC9IkGV8UleX.jpg,[35],787868,fr,Attention au départ,"Finally, the holidays are here! Vlad and his friends are so excited! Jérôme, Vlad’s father, is in charge. André, the grandfather of Jeanne and Basile, is also here to help. Six kids, two adults, an eight-hour train trip. Nothing could go wrong. But Jérôme and André miss the train… and watch it leave the station with the kids on board. It’s the beginning of a crazy race for the unlikely duo. While the unsupervised children go wild and have the time of their life, André and Jérôme go through various delays and adventures…",2.586,/cB5PWvhQuX7XVw76fEmjFhuTkW0.jpg,2021-08-18,All Aboard!,False,5.8,11
692,False,/j2hc91lyeTSf4efTZgX2h0XlAus.jpg,"[18, 27]",799676,te,శ్యామ్ సింగ రాయ్,,2.579,/5C2wGMdwTQDUMIltYnn9qGrOs8w.jpg,2021-12-24,Shyam Singha Roy,False,0.0,0
693,False,,"[18, 10749]",889071,en,Baby Blues,"Dinda decides to stop working to take care of her newborn baby, while Dika is working hard to support her family. It turns out that having children is not what they both imagined. The intervention of the mother-in-law, Dance Mother, adds to the stress level. The accumulation of all this makes Dinda experience Baby Blues syndrome which slowly hurts Dinda and Dika's relationship. In the climax, Dinda's unintentional request was granted: they swap bodies. They must learn to understand and understand each other.",2.139,/v0hASMPoTlwqw4gD0CZLI6SbVuY.jpg,2021-12-23,Baby Blues,False,0.0,0
694,False,,[18],778793,es,Ni en la más oscura de mis tardes,,2.556,/qiQsybsE1V5B3Wze95GXbQUd5hg.jpg,2022-01-01,Ni en la más oscura de mis tardes,False,0.0,0
695,False,/wtNVaJ1ob6G71lTaB8tSz9uSgHg.jpg,[],654098,es,El último amanecer,"Throughout his encounters with Conchero Dancers, a rational filmmaker unveils a window to mystical thinking that allows him to deal with the mourning of his father.",1.39,/bloSWEgUsbxMHp7UYvsmhX4NNA5.jpg,2021-12-31,The Last Sunrise,False,0.0,0
696,False,/nWczpYTDQMcC49E26BpQS59OqHU.jpg,"[16, 18, 10751]",587391,fr,Slocum,"I can tell you about my father's voyage on his boat, because I was with him all the time. It was a rather strange voyage, with no ocean or sea crossing, not even a lock to pass through... The boat stayed at home and so did my father. But that does not mean there was no adventure...",1.39,/rmjwR9LKGeDwTCaorDv64PoGb7a.jpg,2021-12-31,Slocum,False,0.0,0
697,False,/hOco9CysoQtH2gWCqvSnGDV5AUh.jpg,[35],727182,sk,Známi neznámi,,1.085,/i6gZFQk1XTcGzM5qzw4NmWuzKIe.jpg,2021-08-12,Známi neznámi,False,0.0,0
698,False,/xXgwtzquWQ6nW6pdgOiLHpE3ACC.jpg,[28],843729,ml,അജഗജാന്തരം,"Aranjali is all set to celebrate the annual temple festival. Some unforeseen chain of events involving an elephant, a few young men, a notorious criminal, a drama troop and some trouble-loving villagers brings complete mayhem to the place",2.53,/v1c8RLA64RN2PwTDcxho7yBYtKJ.jpg,2021-12-23,Ajagajantharam,False,0.0,0
699,False,,"[53, 27]",679915,es,Lo inevitable,"A family takes refuge in an old country house the last hours before the announced final judgment. But the unexpected appearance of an intruder, who claims to be a savior, puts their faith and destiny at risk.",1.22,/b5sZSv8Kud207hsCTYcEEDnR9su.jpg,2021-10-28,The Inevitable,False,0.0,0
700,False,,[53],897872,tl,Nelia,A nurse whose womanly instincts and gut feel are aroused because of the mysterious cases happening in the hospital where she work. To what revelations her curiosity will lead her to uncover?,1.461,/rFGVHh0UEhrb5L4Y6Q69ZMkxrGw.jpg,2021-12-25,Nelia,False,0.0,0
701,False,/keCcUy0lqeS6gMwW5jbTsouvwiN.jpg,[18],894095,ml,മ്യാവു,,1.541,/AecjDJileCMQPVp0rjkUhgbNXsN.jpg,2021-12-24,Meow,False,0.0,0
702,False,,[35],879690,sr,Dobra ponuda,A low-budget Serbian comedy.,1.382,/z4P09JEmgX3ZsmZlnnBDCyegO4y.jpg,2021-12-31,Good Offer,False,0.0,0
703,False,,[99],684086,en,#Mickey,"#Mickey is a hybrid documentary about a genderfluid Youtube celebrity from Mexico. Born in 1994 in Mazatlán, Sinaloa, Mickey began recording herself at age 11. She found in social networks a way to explore her gender identity and overcome the deep homophobia of her environment and became a Youtube sensation with more than 250 thousand online followers.",1.132,/e21DiuOEOD0xPh1VlubjEmWkVhF.jpg,2021-12-31,#Mickey,False,0.0,0
704,False,/eewKYNhCApvNPuSTa0QY5DQdx2j.jpg,[35],845818,ml,കുഞ്ഞെൽദോ,,2.468,/5Dk5AEIgrY6bnAdQwTGULa4gc1h.jpg,2021-12-24,Kunjeldho,False,0.0,0
705,False,,[18],855862,sr,Te mračne noći,"Besieged Sarajevo, 1993, Haska (28) finds a love letter in her husband's pockets after his death on the frontline. She tries to understand what has happened and eventually decides to leave Sarajevo with her son Denis (9).",1.593,/zmxkYJHE0NATgpWWITzuEq6obCj.jpg,2022-01-01,On That Dark Night,False,0.0,0
706,False,/9ZsEGRke5xwqLNhMFaxv2rZLHlg.jpg,"[35, 9648]",890541,it,7 donne e un mistero,,1.956,/r1TOWLjSWecy3H3DEVTQ4wvBNWr.jpg,2021-12-25,7 donne e un mistero,False,0.0,0
707,False,/dvU00JQ3LDPT2uoi2gvhcj06zeK.jpg,[18],736225,pl,Jak najdalej stąd,"Ola sets off to Ireland to bring her father's body back to Poland after he dies in a building site accident. But never mind her dad, Ola wants to know if he had saved money for the car he had promised her. Dealing with foreign bureaucracy in her own streetwise way, Ola will get to know her father.",1.105,/9x8JBZSGQK4UNVh7W6sfjrLJu72.jpg,2020-09-25,I Never Cry,False,7.2,10
708,False,,[99],54731,en,Run Ricky Run,"Ricky Williams does not conform to America’s definition of the modern athlete. In 2004, with rumors of another positive marijuana test looming, the Miami Dolphins running back traded adulation and a mansion in South Florida for anonymity and a $7 a night tent in Australia. His decision created a media frenzy that dismantled his reputation and branded him as America's Pothead. But while most in the media thought Williams was ruining his life by leaving football, Ricky thought he was saving it. Through personal footage recorded with Williams during his time away from football and beyond, filmmaker Sean Pamphilon takes a fresh look at a player who had become a media punching bag and has since redeemed himself as a father and a teammate.",1.535,/bI2TPqrpiSGgsDFoiP6P2Tmq2Pf.jpg,2010-04-27,Run Ricky Run,False,6.6,9
709,False,/pXGrzSuh4SsJz98V57b4HRE2NZz.jpg,"[53, 80]",461479,ta,நரகாசூரன்,"Naragasooran is an upcoming tamil thriller movie directed by Karthick Naren, starring Sundeep Kishan, Aravidswamy, Shriya Saran & Indrajith",2.376,/r7ne4UKFRfemhIdZOMCDw973b14.jpg,2021-12-31,Naragasooran,False,0.0,0
710,False,,[99],838147,fr,Retour à Reims (fragments),"Through the text of Didier Eribon interpreted by Adèle Haenel, Retour à Reims [Fragments] tells in archives an intimate and political story of the French working class from the beginning of the 1950s to today.",2.394,/p0nq3CDuhXKMCus8Qs928HxACcM.jpg,2021-12-30,Returning to Reims (Fragments),False,0.0,0
711,False,/oGhMpfGWPJg0B9UrXayogbsIU2n.jpg,"[28, 18]",886447,ta,குருதி ஆட்டம்,,1.778,/pEcfGoMml2W2CZASGPqWmsh904Y.jpg,2021-12-24,Kuruthi Aattam,False,0.0,0
712,False,,[18],772437,es,El otro Tom,"Elena is a single mother dependant on Social Services. Her son Tom has behaviour issues and is stigmatised at school as a ""problem child"". An absent father further complicates their difficult relationship. Tom is diagnosed with Attention Deficit Hyperactivity Disorder and given psychiatric medication, but a strange accident alerts his mother as to their side effects. When she refuses to continue administering the drugs to him, Social Services threaten to take Tom from her.",2.387,/3LRtkHbEe3yuL0G32ertthmHPwf.jpg,2021-12-31,The Other Tom,False,0.0,0
713,False,,[],772445,es,Jezabel,,1.368,,2021-12-31,Jezabel,False,0.0,0
714,False,,[35],880728,fr,Le test,"Annie lives in harmony with her husband Laurent and her children: the sensitive elders Maximilien and César; the younger Antoine whom Poupi, never-complaining teen, helps raising him. But a positive pregnancy test will disturb the harmony.",2.349,/t7QiYGKLaNgRx6ozifCvk0qZyeT.jpg,2021-12-29,Le test,False,0.0,0
715,False,,[],784599,kn,MadhaGaja,MadhaGaja movie is a romantic action entertainer directed by S Mahesh Kumar. The movie casts Srimurali and Ashika Ranganath are in the main lead roles. The Music composed by Ravi Basrur while cinematography done by I.Naveen Kumar and it is edited by Harish Komme. The film is produced by Umapathy Srinivasa Gowda under Umapathy Films banner.,2.349,,2021-12-31,MadhaGaja,False,0.0,0
716,False,/e7EWZjoQDUjVcxaD0xYcfaCC9FM.jpg,[18],788935,fr,Twist à Bamako,"Mali, 1960. The youth of Bamako dance the twist to rock and roll music newly imported from the West and dream of political renewal. Samba, a young socialist, falls for spirited Lara during one of his missions to the bush. To escape her forced marriage, she secretly flees with him to the city. But Lara’s husband won’t let them be and the Revolution soon brings painful disillusions as they dream of a future together.",2.344,/nTa3fbdaZh9LBSdkkq61BXMVFGV.jpg,2022-01-05,Mali Twist,False,0.0,0
717,False,/vHtXYYqINbEUkXaouDFa8C6AVyv.jpg,[35],758213,fi,70 on vain numero,Seija Kuula is a superstar singer and an ageless goddess with a career spanning decades and decades. Problems start to arise when Seija falls in love with a younger guy and everybody around her seem to suffer from a bad case of baby fever. Seija orchestrates a masterplan to make everyone happy only to realize that one can not play with love. 70 Is Just a Number is a warm and humorous coming-of-age story – at 70.,1.452,/9zp6PyqhJqFhuao8ObuJypnYtqT.jpg,2021-12-29,70 Is Just a Number,False,0.0,0
718,False,/4RrXwWYdSn9PzBBoMdQ79Po4c9m.jpg,"[10751, 35, 14]",661707,fi,Vinski ja näkymättömyyspulveri,"10-year-old Vinski feels like an outsider and invisible among his age-mates, and even with his single mother Krista. Vinski meets a mysterious pharmacist who gives him a bottle of magical powder. A powder, that allows you to become invisible for real and walk through walls. It is fantastic to have the powers of a super hero, but soon a group of crooks becomes interested in the secret of invisibility as well.",1.933,/gDTZNcZj4Kg7Dcu4becTshfTyAS.jpg,2021-08-29,Vinski and the Invisibility Powder,False,0.0,0
719,False,,[],761108,es,Siete semanas,"Margarito, a mature and attractive man, meets Manolo, an executive much younger than him. A powerful sexual attraction starts between them. Just when they are about to formalize their relationship, Margarito's past returns to change everything.",1.864,/wksTChzo6wbQLwJ5Jqwiebb54Qo.jpg,2021-12-31,Seven Weeks,False,0.0,0
720,False,,"[18, 10749]",851303,fr,En attendant Bojangles,"In front of their little boy, Camille and Georges dance on their favorite song ""Mr Bojangles"". With them, there is only place for fun and fantasy. The one who shows the way is the mother, an unpredictable wisp. She leads them into a whirlwind of poetry so that the party continues again and again, no matter what happens. Mad love has never lived up to its name so well.",1.453,/nMADLV1sqzC2DY18HMy6GRtNUam.jpg,2022-01-05,Waiting For Bojangles,False,0.0,0
721,False,,[],772559,es,Knockout: The Untold Story of Royce Claxton,"The story of the trials and tribulations of New York native Royce Claxton who's named as the most ruthless boxer on the planet faces his past as he fights through his toughest inner demons. Unprivileged, harded by pain and loss, Royce using boxing as his way out but on his way through a victorious career, he runs into many surprises about his past, family, and his true identity.",2.112,/fspHiVkXqmAu8vwmzSUeHWOiEks.jpg,2021-12-31,Knockout: The Untold Story of Royce Claxton,False,0.0,0
722,False,,[],772442,es,Rachas Rotas,,1.612,/ZziaY3DaYH8MQs8pTt7tQBikvG.jpg,2021-12-31,Rachas Rotas,False,0.0,0
723,False,/eBxP4wrSGKBGgP6JG89enOSmJrB.jpg,[99],906228,fr,L'Odyssée antarctique,,1.961,/1CvYh0lZqlazxI16GYkic6u21eN.jpg,2021-12-22,L'Odyssée antarctique,False,0.0,0
724,False,,[],823970,ja,Ribbon,"The year is 2020, the middle of the corona crisis. Art student Itsuka has her graduation exhibition canceled and must take home the piece which she had been working on for a year. In a whirlpool of emotions she clashes with her worried parents, her little sister overreacts to the virus and even her usually calm friend Hirai starts to build up frustration. In the middle of all that, she re-unites with Tanaka, who gave her the opportunity to absorb herself in painting, clashes with Hirai over their true feelings and tries to face her own future.",2.261,/i1LdcVH7dMZX1QWDLmDzuFDeSeh.jpg,2022-01-01,Ribbon,False,0.0,0
725,False,,"[18, 10749]",897854,tl,Huling Ulan sa Tag-Araw,An exotic dancer falls in love with a priest-to-be.,1.934,/lC22FyyYknKlkCs9cXvEklH8ATG.jpg,2021-12-25,Huling Ulan sa Tag-Araw,False,0.0,0
726,False,,[],772534,es,Sleepwalk,,1.607,,2021-12-31,Sleepwalk,False,0.0,0
727,False,,[],772536,es,Tepeyac,,1.857,,2021-12-31,Tepeyac,False,0.0,0
728,False,/z51wokzgouCkd4ri8YidruThw7u.jpg,[18],795797,ko,인트로덕션,"Partly shot in Berlin, the film follows a young man who tries to find his way in the face of his parents’ wishes and impositions.",2.24,/4gmgD4nAkJXmxitpZlOcirTNCmf.jpg,2021-05-27,Introduction,False,10.0,1
729,False,,[],893976,bn,Raat Jaga Phul,Movie plot is unknown at this time,1.351,,2021-12-31,Raat Jaga Phul,False,0.0,0
730,False,,"[35, 10749]",835385,sk,Šťastný nový rok 2,,1.643,,2021-12-30,Šťastný nový rok 2,False,0.0,0
731,False,,[],496473,es,El carnaval de Oruro en Iztacalco,"A performance taken from the Bolivian Oruro Carnival takes place in Iztacalco, Mexico",1.1,/bTP3369IIOJIIJ4FC6X785Y7nTX.jpg,2021-12-31,The Oruro Carnival in Iztacalco,False,0.0,0
732,False,,[99],329898,en,Angry Sky,"In 1965, a truck driver and exotic pet dealer from New Jersey decided that he could join an elite group of men who had been to the final frontier -- space.",1.739,,2015-06-08,Angry Sky,False,0.0,0
733,False,/aft6sQiWCzyNa4LtS8zHc8ON2Ic.jpg,"[27, 18]",850683,fr,V F C,,2.155,,2022-01-01,V F C,False,0.0,0
734,False,/maFsk8sw4yf7RKrq4hBLeGtELDo.jpg,"[18, 35]",838885,fr,Mes frères et moi,,2.152,/ph5NqiJ9oOXJpsOIC530gvt7Xkt.jpg,2022-01-05,My Brothers and I,False,0.0,0
735,False,/wt7HguKHs9eSCLXxaURG0D820d1.jpg,[99],299638,en,Brian and the Boz,"In some ways, Barry Switzer and Brian Bosworth were made for each other. The Oklahoma coach and the linebacker he recruited to play for him were both out-sized personalities who delighted in thumbing their noses at the establishment. And in their three seasons together (1984-86), the unique father-son dynamic resulted in 31 wins and two Orange Bowl victories as Bosworth was awarded the first two Butkus Awards. But then Bosworth's alter ego: ""The Boz,"" took over both their lives and ultimately destroyed their careers. In ""Brian and The Boz,"" Bosworth looks back on the mistakes he made and passes on the lessons he learned to his son. It's a revealing portrait of a man who had and lost it all, and a trip back to a time when enough just wasn't enough.",1.036,/gaqWx2oRfOnsUhEzU6JYHh1SZrZ.jpg,2014-10-28,Brian and the Boz,False,7.2,10
736,False,/4CMCIoSbDjCd4kEX1cRPvOd63ru.jpg,[16],870038,ja,乙女はお姉さまに恋してる 3つのきら星The Animation,,2.141,/fbNQT8ZFqcCvFHsOcELv7tQJoZK.jpg,2021-12-24,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation,False,0.0,0
737,False,,"[35, 18]",813474,hi,Chaalbaaz In London,Upcoming Hindi movie,2.135,,2021-12-31,Chaalbaaz In London,False,0.0,0
738,False,/vesa0I3DHymNJv0uieoGVDckBZX.jpg,[],845811,de,The Capacity For Adequate Anger,"The Capacity For Adequate Anger constitutes an attempt at a personal and self-reflexive form of artistic critique that considers contemporary art, in its production as well as its presentation, from a perspective of class. Alongside questions around the intersections of negative affect and political agency, the work problematises notions around upward mobility that the field of contemporary art both produces and presupposes. Deploying an essayistic approach, the video work reflects upon the manifold meanings of distance in both its subjective and social senses.",1.344,/wSJ43ySm5efQFncMYndHHJhiYQP.jpg,2021-12-31,The Capacity For Adequate Anger,False,0.0,0
739,False,/eMplCw9rECoy8kews4Mw8Ajk4N0.jpg,[18],723012,ja,アジアの天使,"Aoki is a failing novelist, and Sol is a failing pop singer. Encountering each other in South Korea, speaking different languages, they and their families somehow end up in a truck heading off into the Korean countryside.",0.907,/kCIR0jjUexTJOnU4n1biHWd1UZm.jpg,2021-07-02,The Asian Angel,False,0.0,0
740,False,,[],617191,es,Espejos de piedra,"A group of old houses in ruins, and people who inhabit them, lead us to reflect on the fragility of human illusion.",1.093,,2021-12-31,Mirrors Of Stone,False,0.0,0
741,False,,[99],772419,es,El Canto de las Moscas,"The experimental animated film Song of the Flies (El Canto de las Moscas), translates the desolation caused by the violence of the Colombian armed conflict through the poetic voice of Maria Mercedes Carranza (1945–2003) and the audiovisual dialogue between 9 Colombian women. In 24 places, as a transit over the course of a day (Morning, Day, Night) a map of terror is drawn where massacres took place in Colombia in the 1990s. Archival images, the artists’ personal memories and the use of loops and analogue materials bring to life the landscapes ravaged by violence and build a polyphony of memory and mourning, a universal song of pain.",1.342,,2021-12-31,Song of the Flies,False,0.0,0
742,False,,[35],906426,en,Play On,"""It ain't over til it starts."" In this ""mundane documentary,"" a folk singer reflects on a career he hasn't had yet.",1.196,/x540Pkh5Qv83qnyHymRKKpXXXOG.jpg,2021-10-30,Play On,False,0.0,0
743,False,,"[99, 36]",224291,en,We Will See Tomorrow,"Preserving American Jazz and the efforts of Dr. Albert Vollmer for his life's work in honoring Jazz's Senior Citizenry through the founding of the Harlem Blues and Jazz Band. Founded in 1973 by trombonist Clyde Bernhardt and jazz aficionado Albert Vollmer, the Harlem Blues &amp; Jazz Band became the world's most authentic swing band. It stars veteran jazz and blues musicians (64 to 96 years old) whose roots reach back to the classic period of the 20's and 30's. These 'originals' actually did 'jump' at the Woodside and 'stomp' at the Savoy, with Duke Ellington, Cab Calloway, Count Basie, Lionel Hampton",1.298,,2022-01-01,We Will See Tomorrow,False,0.0,0
744,False,/xtHDibPuKw4QD8BKu1VD1RaXLQM.jpg,"[27, 53, 80]",722374,en,Camping Fun,"Four friends set out to a remote getaway in Texas, unaware that it is being occupied by a sinister cult.",0.883,/5sNWB9dVbfKiWTFH4i9odP8tYiS.jpg,2020-10-31,Camping Fun,False,8.0,1
745,False,,[18],850007,mk,Преекспонирано,"Photographer Ana and university professor Filip are staying at their summer house when their peace is disturbed by the arrival of Maja, the teenage daughter of their old friends whom they haven’t seen in a long time. Slowly Maja grows infatuated with Ana, who is working on developing a photograph to illustrate the phenomenon known as the Sabattier effect. Maja’s advances deepen the cracks in Ana and Filip’s childless marriage and unravel the secrets they’ve kept from one another.",1.049,,2022-01-01,Sabattier Еffect,False,0.0,0
746,False,,"[36, 18]",857701,en,Prepare to Launch,A look into the life of American astronaut John S. Bull from the original class of 19 astronauts chosen to go to the Moon in the 60's.  Director  Vince Williams  Writers  Vince WilliamsJarrett KsiazekJames Michael Douglas  Stars  Jacob YoungAmanda BakerEthan Pogue,2.048,,2022-01-01,Prepare to Launch,False,0.0,0
747,False,/r2JLofsVLVrGuGyqNg03mLNLCFQ.jpg,[10402],912564,en,Berliner Philharmoniker 2021/22: Silvesterkonzert mit Kirill Petrenko und Janine Jansen,"Experience New Year's Eve 2021 with the Berliner Philharmoniker in a cinema near you! The Berliner Philharmoniker and chief conductor Kirill Petrenko said goodbye to the year with a slightly different Viennese dance music. Incidental music by Erich Wolfgang Korngold enriches a Shakespeare comedy with Viennese flair, Richard Strauss celebrates coffee house culture in his ballet whipped cream, while Maurice Ravel delivers an ecstatic, explosive version of the Viennese waltz with La Valse. Another highlight is Max Bruch's First Violin Concerto with Janine Jansen.",1.585,/Al0ZnmpaPLxJ4U9IrCyRjy8BdMq.jpg,2021-12-31,Berliner Philharmoniker 2021/22: Silvesterkonzert mit Kirill Petrenko und Janine Jansen,False,0.0,0
748,False,,[99],54732,en,Silly Little Game,"Fantasy Sports is estimated to be a $4 billion industry that boasts over 30 million participants and a league for almost every sport imaginable. But for all this success, the story of the game’s inception is little known. The modern fantasy leagues can be traced back to a group of writers and academics who met at La Rotisserie Francaise in New York City to form a baseball league of their own: The Rotisserie League. The game quickly grew in popularity, and with the growing use and attractiveness of the Internet, the “founding fathers” never foresaw how their creation would take off and ultimately leave them behind. Innovative filmmakers Adam Kurland and Lucas Jansen will chronicle the early development and ultimate explosion of Rotisserie Baseball, and shine a light on its mostly unnoticed innovators.",0.932,/oHf0ggZcbuFLJvv0JunPDXmtaTe.jpg,2010-04-20,Silly Little Game,False,6.1,7
749,False,,"[9648, 27]",893770,pt,Uma Piscina,,1.48,/9mHJnNdz33BOXUzNxexdG7DSpJ5.jpg,2022-01-03,Uma Piscina,False,0.0,0
750,False,/sbV6RiNdZ0sZbSrKDTfyDojF4bs.jpg,[18],645575,tl,Kun Maupay Man It Panahon,"Against the backdrop of the typhoon Yolanda, a mother and her son struggle for survival and deal with absurdity of fate, sustained by the hope that they carry, and what is lost and gained.",1.194,/xTF8cZlaOIKTaTEDmL3Bv3ujEIm.jpg,2021-09-18,Whether the Weather is Fine,False,0.0,0
751,False,,[99],725895,sr,To je samo folk'n'roll,"In the mid-1980s, the Yugoslav music scene saw creation of one of its most original bands ever. Nervozni poštar (The Nervous Postman) merged guitar riffs with traditional folk music and humorous lyrics to make a genre they named ’folk’n’roll’. Their stellar popularity was cut short by wars.",1.042,/tq3V3pPBENtOECbwmgUM1yX5dc4.jpg,2022-01-01,That's Only Folk'n'Roll,False,0.0,0
752,False,,"[18, 10749]",886524,en,Never Too Late,"After the death of his mother, a grieving son meets his mother’s former career and begins to develop a relationship with him.",1.578,/xHYhxDiCaW6n1Mzaxus1ClB822L.jpg,2021-12-31,Never Too Late,False,0.0,0
753,False,,"[10751, 10402]",912927,uk,В.О. Святого Миколая,,1.96,/lVwzo4CM5oRZ1LxnfD8AJK5dnjP.jpg,2021-12-16,Acting Saint Nicholas,False,0.0,0
754,False,,[99],851248,fr,Pouvoir Oublier,,1.289,/xsJilE3PxqKv2uqKemMLnI6YMMa.jpg,2022-01-01,Pouvoir Oublier,False,0.0,0
755,False,/kXgIeG4nd1vge6JE1hTKSRKS4fg.jpg,[35],826861,fi,Huonot naiset,"Johanna, the hostess of the parish house, does her utmost to ensure that everything goes according to plan. There is no room for error. The last thing Johanna needs is a busload of uninvited guests knocking on the door of the parish house on the eve of an important wedding. However, a passing Russian party has had its car broken down and Johanna soon finds herself accommodating the party at the parish house. Johanna's brother is tasked with fixing the car to get the guests on the road and out of the way quickly. Her brother's entrepreneurial friend, on the other hand, sees great opportunities in the situation and decides to act. The clock ticks, the car won't start, the wedding ceremony is about to begin and the recipe for disaster is in motion.",1.96,,2022-01-05,Bad Women,False,0.0,0
756,False,,[],797825,en,8848,The film is a biopic on Everest expedition and is inspired by Sunita Hazra's life.,1.039,,2022-01-01,8848,False,0.0,0
757,False,/hnZGMvRaO1vxzq9wQz5nGrbPkJv.jpg,[9648],610321,ko,경관의 피,"Min-jae who is a policeman from generation to generation has been ordered to investigate Kang-yoon secretly, who is the ace team leader of investigation team. Min-jae is appointed as the member of Kang-yoon’s team. Min-jae has belief of “If the police do something illegal even it has been occurred during the process of investigation, he is also a criminal.” But while Min-jae investigates Kang-yoon, he begins to resemble Kang-yoon who has belief of “The chase of crime should be justified even it’s illegal.” Will Min-jae be able to clear his private mission and arrest Kang-yoon that he trusts and admires?",1.96,/6VhnQP3UQVkfQVacVW5qOs1OfXc.jpg,2022-01-05,The Policeman's Lineage,False,0.0,0
758,False,,[18],592793,fr,Goodbye Mister Wong,"France works at her family’s karaoke restaurant on an old boat at the shores of lake Nam Ngum. She falls in love with Xana, an underwater logger, while Tony Wong, a quiet and sentimental Chinese billionaire which is exploiting this subwater richness declares his heart to her. It’s then that Hugo arrives in search of his wife Nadine who left one year ago… He enters a surreal period of exile, captivated by life around the lake’s splendour.",0.84,/1IyYIWM37wwflgQiCNW3bWYP8Js.jpg,2020-11-23,Goodbye Mister Wong,False,0.0,0
759,False,,[18],516502,en,Los Valientes,"The life of a gay, undocumented immigrant is drastically altered when circumstances take him to a conservative town in Pennsylvania.",1.326,,2021-12-31,Los Valientes,False,0.0,0
760,False,/exr5Yd3gN68Cq0HXeivWfJe3Lgi.jpg,[10402],903745,de,Bolschoi Ballett: Die Tochter des Pharaos,Petipa's first spectacular ballet was spiritedly transformed by Pierre Lacotte and is a remarkable epic. It is reminiscent of ancient Egypt through great backdrops and choreographies.,1.416,/rRHP3EJAEvJkwzZQwinaGuBtS7S.jpg,2022-01-05,Bolschoi Ballett: Die Tochter des Pharaos,False,0.0,0
761,False,,[],772429,es,Persiguiendo el amanecer,,1.575,/2RbzrvQmqBovY3kHa2en4PDRafl.jpg,2021-12-31,Persiguiendo el amanecer,False,0.0,0
762,False,,[],772544,es,Quince,"Ligia and Mayte are best friends and are planning the greatest ""quinceañera"" party to get the popularity they so desire when Ligia gets pregnant of a creature that will threaten everyone.",1.825,/oFi12vohqmaABfwJxjbNZztoUSE.jpg,2021-12-31,Quince,False,0.0,0
763,False,,[],772453,es,Persona Normal,,1.825,/AvyQ0tSpjz3ZRFsJKFiSI2noA06.jpg,2021-12-31,Persona Normal,False,0.0,0
764,False,,[],772430,es,"Buenos días, Ignacio",,1.825,/aFeEvG2huQsfaHJw5dnAZ0IoLQ3.jpg,2021-12-31,"Buenos días, Ignacio",False,0.0,0
765,False,,[35],773820,it,Belli ciao,,1.947,/qsaTulk2SsZQmIIDd1R6CtsQQPg.jpg,2022-01-01,Belli ciao,False,0.0,0
